;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
119;MTN;0,01;Inverted;200;1620;180;cm;4;0,9916096293622997;0,0008176615767470814;0,00019775013804945369;6,327136526647973e-08;0,0001736368531325605;0,9880915093129211;3,8113853454697635;Not stored
120;RFR;0,01;Combined;200;1620;180;lai;4;0,9400320283206107;3,8132033979635365;0,4588818579661502;0,466723953524409;0,33375117618822037;0,9400282386044627;13,32410126566268;Not stored
121;GPR;0,01;Combined;200;1620;180;lai;4;0,8657160851390608;3,309538417354439;0,7967107281626667;1,0453850321158615;0,6834372173485399;0,8656731002574529;17,921715595862892;Not stored
122;ANN;0,01;Combined;200;1620;180;lai;4;0,9892438818150991;1,1067647902532016;0,23899773650267353;0,09617754271393796;0,19183125899754838;0,9876416528449129;6,034044313370314;Not stored
123;MTN;0,01;Combined;200;1620;180;lai;4;0,9941241103064249;1,0901806155345408;0,14709236205616785;0,04710722069610146;0,09887181618518315;0,9939469509155034;3,3059830113945616;Not stored
124;RFR;0,01;Inverted;200;1620;180;lai;4;0,8493829128877536;3,5300422550059185;0,8335417950666246;1,1731658286393605;0,6561263879348131;0,8492538884681908;19,765681126529977;Not stored
125;GPR;0,01;Inverted;200;1620;180;lai;4;0,8647776814589612;3,1937678309860402;0,7959414877099695;1,052693115518369;0,6520191809103812;0,8647340470317415;17,93316586529751;Not stored
126;ANN;0,01;Inverted;200;1620;180;lai;4;0,979665694267069;1,5183594091852086;0,3053597989605935;0,16527121572063286;0,23120982093392062;0,9787634514151204;6,985384151789963;Not stored
127;MTN;0,01;Inverted;200;1620;180;lai;4;0,9746101995727658;1,5305480065217294;0,39781717903986724;0,2748565788294641;0,2537748644260005;0,9646822644540094;7,55126102355193;Not stored
128;RFR;0,01;Combined;200;1620;180;cab;5;0,9976604715251233;10,422336175660192;0,9605552771594646;2,61365231070653;0,6208736345266139;0,9976571710064772;1,470749769327512;Not stored
129;GPR;0,01;Combined;200;1620;180;cab;5;0,9898897797903844;13,528279433082645;2,2863750646124408;11,394844111197113;1,6496046071179613;0,9897858750947758;4,329656223823648;Not stored
130;ANN;0,01;Combined;200;1620;180;cab;5;0,9990523376874376;3,5764114962764566;0,7938350096312788;1,0783257636420651;0,6454287001211441;0,9990334089759474;1,6702128000462495;Not stored
131;MTN;0,01;Combined;200;1620;180;cab;5;0,9995748112192602;2,844493442899889;0,7076227782752862;0,8027424552248493;0,5947334159954636;0,9992804366936151;1,2259379581451006;Not stored
132;RFR;0,01;Inverted;200;1620;180;cab;5;0,995444588440882;10,4607697632199;1,5128528980528086;5,104973740287443;0,8193594687497665;0,9954239971242829;2,1063400248515474;Not stored
133;GPR;0,01;Inverted;200;1620;180;cab;5;0,989835040090659;13,437920564972302;2,296175062639255;11,44038173581664;1,696354976643832;0,9897450560207093;4,354173013713194;Not stored
134;ANN;0,01;Inverted;200;1620;180;cab;5;0,9988063245668986;4,05090736180388;0,8831755726162381;1,3587864536063983;0,6691361237229323;0,9987820092647846;1,7740116054549573;Not stored
135;MTN;0,01;Inverted;200;1620;180;cab;5;0,9990997824486203;4,258538061741888;0,7344539757985149;1,0488756920806457;0,5058095002738696;0,9990598074686745;1,0994661202424303;Not stored
