;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
231;MTN;3600;360;2916;324;cw;5;0,9988395724785707;0,0004027940443138162;6,26098153804734e-05;6,7770049293501416e-09;5,20967101575549e-05;0,9986442209515684;1,1540063522207127;Not saved
232;ANN;3600;360;2916;324;cm;5;0,9971402779418771;0,0007383582011168417;0,00010262565412882317;1,960890735240362e-08;7,892382426022762e-05;0,9964504403334274;2,043519916535584;Not saved
233;RFR;3600;360;2916;324;cm;5;0,1856768976470483;0,0047890826793681555;0,0018267529763367361;4,4990305167757125e-06;0,001774444306724289;0,18559576145537593;39,58056937087683;Not saved
234;GPR;3600;360;2916;324;cm;5;0,9999965470229946;4,059448827110901e-05;2,7510257116812375e-06;1,91421384754036e-11;1,9511834446093654e-06;0,9999965349337705;0,054899286245181936;Not saved
235;MTN;3600;360;2916;324;cm;5;0,9975786445540089;0,0008163615890150484;8,535705456285517e-05;1,3841963710137293e-08;7,026586845892925e-05;0,9974943593129046;1,6937843348473698;Not saved
236;ANN;3600;360;2916;324;lai;5;0,9932446790548676;0,8180818674513937;0,18247444856812772;0,05607581754325031;0,14661782590442196;0,9931960084141594;4,512951295933775;Not saved
237;RFR;3600;360;2916;324;lai;5;0,9737005049613134;2,4215076490528613;0,3117994642502597;0,21766102944764484;0,18737395923361744;0,9735899737567814;9,920130502291052;Not saved
238;GPR;3600;360;2916;324;lai;5;0,9999969623573096;0,02004170080161405;0,003648424229762664;2,503780369629776e-05;0,002717742963225689;0,9999969620236826;0,11179969470105575;Not saved
239;MTN;3600;360;2916;324;lai;5;0,999286359037984;0,43041860259314824;0,060937053924751954;0,006887458764490984;0,046415333195516606;0,9991643062279872;1,483058086047244;Not saved
240;ANN;3600;360;2916;324;cab;6;0,9986045083689054;6,832773475790816;1,0302690374484453;1,7388846302260055;0,876094333986245;0,9986042013023367;2,2153714656868315;Not saved
241;RFR;3600;360;2916;324;cab;6;0,9985598737429879;10,555322597590916;0,7901996816075298;1,7972872575462822;0,49829898881105095;0,9985573216475644;1,270791451896716;Not saved
242;GPR;3600;360;2916;324;cab;6;0,9999996039786391;0,1527135756131024;0,015075700164156602;0,0004940649845161549;0,010613711702291084;0,999999603415172;0,032934155689456554;Not saved
243;MTN;3600;360;2916;324;cab;6;0,9995377333604294;4,538740425253707;0,56944876088126;0,6320339252652017;0,4291043849905094;0,9994926678202627;1,1445396632121583;Not saved
