;Model;Epochs;ValidType;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;Training_time;ModelName
366;MTN_optimized;500;Training;lai;3;0,9894801168468236;1,1022385090855265;0,25761015285795646;0,10637737794771505;0,22348496764883174;0,987489934578632;6,297915594705208;48,948564291000366;not stored
367;MTN_optimized;500;Validation;lai;3;0,990649823919775;0,8243733576430845;0,2458196449102399;0,08954034542138867;0,21679700396063556;0,9892276233841486;6,287174405116098;48,948564291000366;not stored
368;ANN_optimized;500;Training;cab;4;0,9964119532960084;11,46904737197076;1,5472044086938086;4,3576562365557425;1,2867875933729298;0,9964099539619621;3,6089859945215754;24,097166538238525;not stored
369;ANN_optimized;500;Validation;cab;4;0,9979466842108945;4,881436075533372;1,2905697215798966;2,67305739323825;1,0949784585547278;0,997928733956858;2,865117549842787;24,097166538238525;not stored
370;MTN_optimized;500;Training;cab;4;0,998303816978547;9,304636174004855;0,8909614574368343;2,097150934410814;0,5692134841283476;0,9982722665592365;1,6514677992411508;49,31831479072571;not stored
371;MTN_optimized;500;Validation;cab;4;0,9988171545623672;5,64820103022231;0,85908661449656;1,52668484165104;0,5993689577115422;0,9988170211088282;1,5789706988329277;49,31831479072571;not stored
372;ANN_optimized;500;Training;cw;4;0,991025354116963;0,0016475728977029913;0,00016873509055173393;5,5940013791738925e-08;0,00013029535952055428;0,9889804886882175;3,2208411284930274;24,097166538238525;not stored
373;ANN_optimized;500;Validation;cw;4;0,989759875587904;0,0011996861577755168;0,00017542762488265316;6,684833200190918e-08;0,0001236641881024814;0,9873987556815024;3,64471298621567;24,097166538238525;not stored
374;MTN_optimized;500;Training;cw;4;0,994821804973609;0,0012222659353102305;0,00011079422516863429;2,636040347163546e-08;8,501407759193332e-05;0,9948073168998444;1,9600995414400104;49,31831479072571;not stored
375;MTN_optimized;500;Validation;cw;4;0,995268121206977;0,0007698656694817342;0,00011475593256577328;2,550471305867975e-08;8,310434299698029e-05;0,9951922342577461;2,4266975412169796;49,31831479072571;not stored
376;ANN_optimized;500;Training;cm;4;0,9864908210310872;0,0016358540422380559;0,00021866945699186493;8,942555618499299e-08;0,00017575276019094182;0,9814790678341951;4,2869618020394125;24,097166538238525;not stored
377;ANN_optimized;500;Validation;cm;4;0,9904091430942236;0,0015191056110610418;0,00020788123672472357;8,578842340914377e-08;0,00015792862087195356;0,9852152129840183;3,793444204132115;24,097166538238525;not stored
378;MTN_optimized;500;Training;cm;4;0,9916065373695833;0,0015511247346009773;0,00012511384096077334;4,368170743473247e-08;8,136439783601717e-05;0,9909530790212633;2,5821958238807468;49,31831479072571;not stored
379;MTN_optimized;500;Validation;cm;4;0,9947020989150842;0,0010696705243253054;0,00012642345023008392;3,3704564935530383e-08;9,409463252544464e-05;0,9941913513008442;2,557043366268373;49,31831479072571;not stored
380;ANN_optimized;500;Training;lai;4;0,9836369044878556;1,2722040746371057;0,26947672456533;0,13170533600306927;0,19907485645155565;0,9834993716337199;8,349717836071598;24,097166538238525;not stored
381;ANN_optimized;500;Validation;lai;4;0,9863329814139955;1,2962543244683804;0,258753829964932;0,11642044527721118;0,20690386295554042;0,9859937453177205;7,798290726794793;24,097166538238525;not stored
382;MTN_optimized;500;Training;lai;4;0,9922387950793535;1,0311368597964297;0,18364509895429068;0,07258366384875863;0,11352629092209066;0,9909063968174877;5,064361915593872;49,31831479072571;not stored
383;MTN_optimized;500;Validation;lai;4;0,9932084042875176;1,0340715274896741;0,18484649099032352;0,07068396413165819;0,12125209247365465;0,9914961877939588;5,028052189566264;49,31831479072571;not stored
384;ANN_optimized;500;Training;cab;5;0,9976072773366544;11,988514269885087;1,2485587253978108;3,0517352496660495;1,0481344760830353;0,9976068810784762;2,5191647940547877;23,512770652770996;not stored
385;ANN_optimized;500;Validation;cab;5;0,9981505496777988;5,7950917463105895;1,224185370194026;2,4255633891235413;0,974203256472995;0,9981205090859295;2,390895918949118;23,512770652770996;not stored
386;MTN_optimized;500;Training;cab;5;0,9980632261451131;13,587871874865556;1,1369454659100164;2,8269969171982217;0,8021160098555988;0,9977831170595887;2,098070615735806;49,54209804534912;not stored
387;MTN_optimized;500;Validation;cab;5;0,998737473363308;6,485131545870303;1,1346541421388232;2,28635867815331;0,8662254568274506;0,9982283743310258;1,9156818460060727;49,54209804534912;not stored
388;ANN_optimized;500;Training;cw;5;0,9926086437974682;0,0019215807624955597;0,0001334998786001801;4,2910272130357715e-08;8,98599498503393e-05;0,9916693432024635;2,6618061293794564;23,512770652770996;not stored
389;ANN_optimized;500;Validation;cw;5;0,9935683891893415;0,0010385393890286919;0,00014011879283403644;4,0148625535607375e-08;0,00010657252435034101;0,9924317836470233;3,0714950447542964;23,512770652770996;not stored
390;MTN_optimized;500;Training;cw;5;0,9944771979285136;0,0007253472068210068;0,00021513735571799072;6,516059619714078e-08;0,0001985614213097849;0,987349635956813;4,039300018388494;49,54209804534912;not stored
391;MTN_optimized;500;Validation;cw;5;0,994911981888334;0,0006136266597679993;0,00020012176543418337;5,653123291765608e-08;0,00019178842921526666;0,9893435803663593;3,9398950447532077;49,54209804534912;not stored
392;ANN_optimized;500;Training;cm;5;0,993181351906227;0,0012114251150242873;0,000144565956466047;4,3895270122596905e-08;0,00011351481395520651;0,9919908041392237;3,3064122761949526;23,512770652770996;not stored
393;ANN_optimized;500;Validation;cm;5;0,9933937702058498;0,0009450893306085697;0,00015271384808471916;4,463679153811933e-08;0,00011200778218181206;0,992307290077818;3,0628374030157417;23,512770652770996;not stored
394;MTN_optimized;500;Training;cm;5;0,9870497720571109;0,001602887467151124;0,0003781752889413434;1,984518686629995e-07;0,00034791044942555265;0,963790178745459;7,708209198971157;49,54209804534912;not stored
395;MTN_optimized;500;Validation;cm;5;0,986154463321162;0,0010649594417921006;0,0003938625968477748;2,003789256667428e-07;0,0003636434287303046;0,9654666722997701;8,034169412078986;49,54209804534912;not stored
396;ANN_optimized;500;Training;lai;5;0,9856786158765597;1,9455100510703414;0,2618464664544959;0,12641434020588485;0,20356881470472177;0,9855451643508637;6,5263483226222805;23,512770652770996;not stored
397;ANN_optimized;500;Validation;lai;5;0,9883180706014568;0,9726430650079312;0,24294258888030312;0,099020417813602;0,19260124597197747;0,98808709941505;7,210456386395064;23,512770652770996;not stored
398;MTN_optimized;500;Training;lai;5;0,9899289116348305;1,3300514518190738;0,34794479726490857;0,18222354848600097;0,27931296891901836;0,9791636657638866;7,77360695600342;49,54209804534912;not stored
399;MTN_optimized;500;Validation;lai;5;0,9915592439000533;1,1057042411363636;0,325571369814933;0,16430140735282056;0,2585500572355093;0,9802333056658477;7,752751809360982;49,54209804534912;not stored
400;ANN_optimized;750;Training;cab;1;0,9983549203932564;7,10707492980228;1,0939083959003395;2,1731849236932863;0,8553637359553292;0,9983514696744189;2,355389597879402;36,38150143623352;not stored
401;ANN_optimized;750;Validation;cab;1;0,9982626457583941;8,080598948459027;1,0721172828161598;2,2780255415443933;0,8710214451117295;0,998234831410075;2,0501974036170862;36,38150143623352;not stored
402;MTN_optimized;750;Training;cab;1;0,9995006062656455;3,299428629451043;0,596251401835215;0,6591829600435591;0,45647784870627106;0,9994999582926006;1,0480734933247238;72,18613910675049;not stored
403;MTN_optimized;750;Validation;cab;1;0,9994898344015433;3,3116980542649657;0,6040847618620334;0,6716886619967574;0,4523083866264077;0,999479530098876;1,05817069166957;72,18613910675049;not stored
404;ANN_optimized;750;Training;cw;1;0,9944263617014464;0,001004345426960332;0,00011883778293440218;3,1097197121004755e-08;8,314624116633113e-05;0,9942981586233265;2,6810490353874883;36,38150143623352;not stored
405;ANN_optimized;750;Validation;cw;1;0,9943991352287344;0,0011182069591215895;0,00010965638363100977;3,0705156419505904e-08;7,498433175230027e-05;0,9942119247213405;2,4397804322053;36,38150143623352;not stored
406;MTN_optimized;750;Training;cw;1;0,9973756464677118;0,0005108075595185585;9,308682668289843e-05;1,5148731944103796e-08;7,319407564227885e-05;0,9972223970454017;1,937340578542239;72,18613910675049;not stored
407;MTN_optimized;750;Validation;cw;1;0,9972728119823729;0,00046344760795748695;9,271235599379486e-05;1,501431379928241e-08;7,827698912151512e-05;0,997169726890808;1,851575790600475;72,18613910675049;not stored
408;ANN_optimized;750;Training;cm;1;0,993239281967022;0,0008926671023837089;0,00013343821517454639;3,4416020818429454e-08;9,67510706548387e-05;0,9927264572091188;2,4659134365953976;36,38150143623352;not stored
409;ANN_optimized;750;Validation;cm;1;0,9943712796909538;0,0009297850158409768;0,0001378261303174205;3,906130243322999e-08;9,81484398327433e-05;0,9932681705282324;2,5599713475859924;36,38150143623352;not stored
410;MTN_optimized;750;Training;cm;1;0,9958726136301745;0,0007598311665824413;0,00010173518769316319;2,0006843824952246e-08;7,627276309955626e-05;0,9957717181937157;2,0046004295829336;72,18613910675049;not stored
411;MTN_optimized;750;Validation;cm;1;0,9964005363517805;0,0007120976772503548;0,00010586241261304129;2,1243632542363488e-08;8,495480910751009e-05;0,9963388698602527;2,15006610313801;72,18613910675049;not stored
412;ANN_optimized;750;Training;lai;1;0,9922540675588982;0,8869350054566745;0,21934599793711365;0,08217393740183264;0,16891887955507423;0,9901633005614661;5,905686440514078;36,38150143623352;not stored
413;ANN_optimized;750;Validation;lai;1;0,9906877763819415;1,0964811166254709;0,24112332298936143;0,09663867938656498;0,20166346222007747;0,9883736404510014;6,5873221489548675;36,38150143623352;not stored
414;MTN_optimized;750;Training;lai;1;0,9991672354228422;0,649500337301216;0,057308444043583026;0,0075301447009048185;0,0412425301842167;0,9990985977732909;1,3299883104430146;72,18613910675049;not stored
415;MTN_optimized;750;Validation;lai;1;0,9989009794320322;0,47037387457192814;0,061086233148254836;0,009556295882107126;0,03819511991078339;0,9988503057721064;1,265395367628684;72,18613910675049;not stored
416;ANN_optimized;750;Training;cab;2;0,9984995032904124;9,439149296068791;1,0399254813534773;2,2435291561181994;0,7668729367933693;0,9982517603644419;2,180890982756127;35,921998500823975;not stored
417;ANN_optimized;750;Validation;cab;2;0,9989657773648614;3,5129233350266844;1,0724889934886659;1,7161409982268214;0,9399642813315339;0,9986702176377272;2,252859808111759;35,921998500823975;not stored
418;MTN_optimized;750;Training;cab;2;0,999455320611284;4,761703363652032;0,5697548462893175;0,6992874269116489;0,3991631117429888;0,9994550897664777;0,9454183986082974;71,1429500579834;not stored
419;MTN_optimized;750;Validation;cab;2;0,9994964836341285;3,4554358472337157;0,587412866551891;0,6518546549503185;0,467067110500178;0,9994948988318477;0,9735247215977025;71,1429500579834;not stored
420;ANN_optimized;750;Training;cw;2;0,9945253465714813;0,0007960670607773633;0,00013864909731238766;3,627881011993161e-08;0,00011203817727851745;0,9931563430294121;3,158889702329411;35,921998500823975;not stored
421;ANN_optimized;750;Validation;cw;2;0,9953964730520165;0,0007813891565280951;0,00012481972246174554;2,8414653060947986e-08;9,988906816218329e-05;0,9946436960396241;2,8491945384709876;35,921998500823975;not stored
422;MTN_optimized;750;Training;cw;2;0,9962961789525091;0,0006854105330849035;0,00013862671796946907;2,9161507587984982e-08;0,00011616039153670033;0,9944989553401113;2,737275957601527;71,1429500579834;not stored
423;MTN_optimized;750;Validation;cw;2;0,9966908627093439;0,0005197949790529152;0,000133370909298509;2,629423106094599e-08;0,00011976834836572442;0,9950434061726994;2,59678488128696;71,1429500579834;not stored
424;ANN_optimized;750;Training;cm;2;0,994710419362275;0,0011839876587880216;0,0001260102749859239;3,155112592312218e-08;0,00010214556100206912;0,994105039071231;2,6281129030055035;35,921998500823975;not stored
425;ANN_optimized;750;Validation;cm;2;0,9959459149562617;0,0005841620542754583;0,00011984220803050383;2,5919720376068864e-08;8,718628102370903e-05;0,995532992331071;2,3815436877647724;35,921998500823975;not stored
426;MTN_optimized;750;Training;cm;2;0,9950212848206459;0,0006725334733170829;0,00015177958803830948;3,430595813518795e-08;0,00013704577299696605;0,9935903307120107;2,9024486052679066;71,1429500579834;not stored
427;MTN_optimized;750;Validation;cm;2;0,9954730023378169;0,00042172184120674045;0,0001521481885698729;3,457210127040423e-08;0,0001370419933568669;0,9940418399864963;2,9476606906014213;71,1429500579834;not stored
428;ANN_optimized;750;Training;lai;2;0,9914262605125216;1,2825549886885268;0,20083415539735402;0,0668665692028183;0,16992198592112162;0,9914259723070733;4,9969909759652635;35,921998500823975;not stored
429;ANN_optimized;750;Validation;lai;2;0,9926106556846632;0,8339578385675015;0,19553054609372056;0,06231388812064016;0,16264113894527976;0,9925031708547193;4,7692031529975525;35,921998500823975;not stored
430;MTN_optimized;750;Training;lai;2;0,9834000031468196;1,2549498837230786;0,27491447837209626;0,16822302400740322;0,13363763587333866;0,9784294471269724;4,976534132291302;71,1429500579834;not stored
431;MTN_optimized;750;Validation;lai;2;0,9833168535211532;1,5935851807916226;0,2733411233964019;0,18062893689292991;0,12864591096498423;0,9782689811305251;4,839215087155461;71,1429500579834;not stored
432;ANN_optimized;750;Training;cab;3;0,9982196049511474;7,9358328986779725;1,1023319796739937;2,249080151022013;0,8747088488743824;0,9982040676681677;2,2817961405517706;36,6869375705719;not stored
433;ANN_optimized;750;Validation;cab;3;0,9984694781228881;4,88998016397988;1,0838480726942838;1,9956202698166379;0,8633693834673011;0,9984536581555139;2,25126037895053;36,6869375705719;not stored
434;MTN_optimized;750;Training;cab;3;0,9989348258099469;5,375610757445372;0,8326086601727869;1,3475465156715094;0,6128781751808177;0,9989239590438594;1,394412577515491;70,80100798606873;not stored
435;MTN_optimized;750;Validation;cab;3;0,9987745721827431;5,779083293405904;0,920696190776471;1,5920582070242388;0,658452765259554;0,998766365394452;1,7119908326656905;70,80100798606873;not stored
436;ANN_optimized;750;Training;cw;3;0,9966085339704644;0,0005254772859396885;9,973529500733541e-05;1,7871537098850255e-08;7,222963875453195e-05;0,9965533349648232;1,8878254060695523;36,6869375705719;not stored
437;ANN_optimized;750;Validation;cw;3;0,9942118057049961;0,0008977011015492476;0,00012626472247200492;3,145476585734927e-08;8,559610437061486e-05;0,9940706195999285;2,545777201976012;36,6869375705719;not stored
438;MTN_optimized;750;Training;cw;3;0,996769799761641;0,000609840640921528;0,00012059124484461374;2,6118815952856867e-08;8,944726183441774e-05;0,9949627830439542;2,2989965158798142;70,80100798606873;not stored
439;MTN_optimized;750;Validation;cw;3;0,9955052609212287;0,000858956556671028;0,00013373008789944983;3,520265868236542e-08;9,997278161310175e-05;0,9933641230912912;2,579442724658117;70,80100798606873;not stored
440;ANN_optimized;750;Training;cm;3;0,9957033517125137;0,0007683625318328086;0,00010294646108189609;2,3409909028341683e-08;6,645902357584575e-05;0,9956279036249657;2,262937254624088;36,6869375705719;not stored
441;ANN_optimized;750;Validation;cm;3;0,9937866776211252;0,0008802824270324403;0,00013029508499912292;3,605272960979355e-08;8,104189152087038e-05;0,9937866683237268;2,657930277299128;36,6869375705719;not stored
